,rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase,problem_of_product
19704,1.0,Part failed after 4 days of use. Not a ...,Part failed after 4 days of use. Not a direct fit on my JennAir fridge even though the part number is listed as compatible. Had to modify wiring to get it to work.,"[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/715zWIZp6uL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/715zWIZp6uL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/715zWIZp6uL.jpg', 'attachment_type': 'IMAGE'}]",B004XLEAG2,B004XLEAG2,AHR2VPJEMO3S5HYIU6PV6CQ7ZW4Q,1497627569591,0,True,Not as described
43466,1.0,Arrived with a huge dent in the bottom that appeared ...,"Arrived with a huge dent in the bottom that appeared to have white glue to cover it up/secure the bottom. Was willing to look past that, when we realized the wiring was fried! It was clearly NOT a brand new fridge.","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/7199piyS79L._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/7199piyS79L._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/7199piyS79L.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71J8+hj8peL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71J8+hj8peL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71J8+hj8peL.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71JFCM3jMFL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71JFCM3jMFL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71JFCM3jMFL.jpg', 'attachment_type': 'IMAGE'}]",B00LOVVE9A,B00LOVVE9A,AEY2AGYBIG44B4TXUYI7WNBZGABQ,1510032429250,26,True,Broken/Defective
81090,1.0,Part came in broken.,"Cannot rate.  Part came in broken.  The part on left came out of oven.  Part on right is the new part.  Notice the igniter coil on right is broken and appears to have been used once before based on wires leading into white base, as compared to the one that came out of oven.","[{'small_image_url': 'https://m.media-amazon.com/images/I/81xOjMD2sWL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/81xOjMD2sWL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/81xOjMD2sWL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B09XHKL4P4,B0BY3YQVTS,AFGVZ5AQLV4JPOO4GIVS5TZMMTGA,1673199730213,2,True,Broken/Defective
45409,1.0,I don't like this watching machine I receive.,When I received box was damaged already. Inside the machine already water looks like some one already use this machine its not new . I paid for new machine no Inside any instructions or manual book for set up machine.,"[{'small_image_url': 'https://m.media-amazon.com/images/I/611Of+jsudL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/611Of+jsudL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/611Of+jsudL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/61tkRRZPtwL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/61tkRRZPtwL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/61tkRRZPtwL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/710w6wJkfGL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/710w6wJkfGL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/710w6wJkfGL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/71iDwnAJKdL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71iDwnAJKdL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71iDwnAJKdL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B07STLLSWF,B09LTXBY22,AEPLNLY6YACURKPNAM7MF6EPSMQA,1640147406765,1,True,Broken/Defective
43248,1.0,A mess every time,Doesn’t work. I have to clean the entire Keurig every time I use these.,"[{'small_image_url': 'https://m.media-amazon.com/images/I/610upwbJ7dL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/610upwbJ7dL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/610upwbJ7dL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/61tMDmd4kSL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/61tMDmd4kSL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/61tMDmd4kSL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B09VFKJFHK,B09J1VYDG2,AEUYVHOUNGKHDY3OZNOTWIDQCNDQ,1656855773347,0,True,Not as described
27325,3.0,Mostly good.,"I have been using these GE filters for almost two years now, replacing every 6mo. They have been working fine except for the one I purchased at the end of May (installed mid June). I noticed the water flow from our water dispenser was painfully slow and thought there may be something clogged in the water intake line. There were no obstructions. Then, the “days left” countdown started on the refrigerator - indicating a need to replace the filter- and I noticed it was going down 1 day every 12hrs vs every 24hrs.  It is now the first of October and my every 6mo auto ship was not scheduled for another month and a half (and I usually buy it a couple of weeks early so it’s on hand when the filter needs to be changed). I went ahead and bought a new filter and the water flow is back to the full strength that it should be. My support window for this order has closed, so I hope this is seen by people who can test this batch for defects.","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71FusM7jGNL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71FusM7jGNL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71FusM7jGNL.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71H+U5XJw9L._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71H+U5XJw9L._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71H+U5XJw9L.jpg', 'attachment_type': 'IMAGE'}]",B009PCI2JU,B09VTZ54J7,AH4XBMGPO25DWA74LHUFAVRZ3JCQ,1538959514522,3,True,Broken/Defective
33655,1.0,Do NOT use on a Washing Machine! Probably OK for a Dryer or bed.,"These might be fine for a bed or something else, but they rattled my washer to the point that screws were falling off of it.<br />I had to pull the shell off of the washer and re-tighten everything after I removed these.<br />Also they would NOT stay centered under the feet of the washing machine.","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/A1TDEIxhinL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/A1TDEIxhinL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/A1TDEIxhinL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/A1r13vV9i2L._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/A1r13vV9i2L._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/A1r13vV9i2L._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B08B8JB8TZ,B08B8JB8TZ,AEDTMWJKSQH5HO5NXLNVF4AXIBIA,1611528810868,0,True,Broken/Defective
81163,2.0,Nice 2. It works on a mid-80s JennAir Now ...,"First, the positives:<br />1. Product was delivered ahead of promised date. Nice<br />2. It works on a mid-80s JennAir<br /><br />Now for the negatives:<br />1. The product delivered is not the same as in the product ad (see first two pics)<br />2. The product came without instructions<br />3. The electrical pinout is different from the original part (see third pic)<br />4. The pinout labels are slight off position<br />5. Installation requires VERY careful comparison with originalpart  to make sure you connect the wires to the correct pins.<br />6. The knob doesn't align properly, so it looks out of position (last pic)","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/31AhI57JmpL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/31AhI57JmpL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/31AhI57JmpL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/31WnRlS4D5L._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/31WnRlS4D5L._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/31WnRlS4D5L._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/31drZuki2tL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/31drZuki2tL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/31drZuki2tL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/41bMuNleRoL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/41bMuNleRoL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/41bMuNleRoL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B00487AUXI,B00487AUXI,AEBAZCNY352O3ANY6NIWFVCGBQLA,1516240683959,1,True,Not as described
10448,2.0,Smaller than original,I guess they saved .oooo1 cents by making this part slightly smaller and thinner than the OEM part. Just enough that it doesn't engage my washer's door lock. Worthless!,"[{'small_image_url': 'https://m.media-amazon.com/images/I/51YOXKsvKBL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/51YOXKsvKBL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/51YOXKsvKBL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B07SHSZGDF,B07SHSZGDF,AF7ASYUZQYHUWODOM6S3UCZ37WMQ,1661170434658,0,True,Poor performance
60980,1.0,This is a bad product. Broke after one week,This is a bad product. Broke after one week. The new Keurig products are not good. I just replaced my five year old Keurig after it finally kicked the bucket after years and years of use and bought the new top of line model and it's very dissaponting. Avoid all new Keurig products till they fix the bugs.,"[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71oy8TH6lSL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71oy8TH6lSL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71oy8TH6lSL.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71oy8TH6lSL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71oy8TH6lSL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71oy8TH6lSL.jpg', 'attachment_type': 'IMAGE'}]",B01EMWIXL4,B0784YYSVS,AFMKGNX5XMKWD4EMISARYW2UNDIA,1483133806000,6,True,Broken/Defective
56869,3.0,Not fit for ducks’ eggs,"I sworn i read it said gonna be fit for duck’s egg, but noo- my ducks’ eggs are way bigger than that! Kinda disappointed, please don’t said its going fit for hens’ biggest eggs or ducks’. I’m still gonna keep a plastic boxes for my hens’ eggs. Since they are still fit in.","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/7100znQ93GL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/7100znQ93GL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/7100znQ93GL.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71UV1z7tQEL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71UV1z7tQEL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71UV1z7tQEL.jpg', 'attachment_type': 'IMAGE'}]",B07QKJ5VMH,B07QKJ5VMH,AG5MP4VIS3ATKUVK2P4SQLQ23YWA,1560454646334,0,True,Not as described
26374,1.0,Perfect fit- update terrible life span,Update… product failed horribly after a couple months.  The material this is made of is far too soft compared to OEM.  Would not recommend.  Picture uploaded.<br /><br />Original review<br />Perfect fit for mdg3706aww.  Don’t forget to purchase the felt pads that go underneath. It would be nice if the felt pads came with.,"[{'small_image_url': 'https://m.media-amazon.com/images/I/716J1bkbdIL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/716J1bkbdIL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/716J1bkbdIL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B08N46F76S,B08N46F76S,AEQLM2W32OHBBB235EHUSMJHOX3Q,1629416138195,2,True,Poor performance
64644,1.0,melted first use,melted after one use,"[{'small_image_url': 'https://m.media-amazon.com/images/I/91DWeQdAFyL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/91DWeQdAFyL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/91DWeQdAFyL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/91Gxki1RbXL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/91Gxki1RbXL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/91Gxki1RbXL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/A1KQJ2-bR5L._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/A1KQJ2-bR5L._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/A1KQJ2-bR5L._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B01CBWDY0C,B01CBWDY0C,AE3AMVHZF5XL4XF5PISJ2SHVEXVQ,1629315688588,1,True,Broken/Defective
43078,2.0,Inaccurate description,"Dimensions listed doesn't include the water intake line which hooks up on top of washer. I was planning to slide it under the counter while not in use but it won't fit under my 35"" counter even though the description states it's 33.5"" tall.<br /><br />Lastly, the included hose adapter only works for faucets so the water hose I prepared under the sink won't work.<br /><br />UPDATE:<br /><br />Been in contact with Giantex. They keep insisting that the item description is correct even though my photos clearly show they are wrong. Just buy from Amazon and skip this seller to avoid getting stuck with something that doesn't work for you.<br /><br />UPDATE:<br /><br />I bought a new waher hose that hooks up under my faucet. The washer works well enough. It also has a drying function which runs for 60 min. The clothes come out less wet but nowhere near dry, so you still have to hang your clothes or use a dryer.<br /><br />I've also dicovered another issue with this unit. The rubber feet leave black marks on my floor everytime I slide it out. The manufacturer should have put wheels in the back considering this is a ""portable washer"". Because the seller provided wrong dimensions I can't intsall a sliding shelf or put it on wheeled cart. For the price this washer is fine, I'm just dissapointed that the seller is too proud to update their description to include correct washer dimensions - 2 stars because of that.","[{'small_image_url': 'https://m.media-amazon.com/images/I/51CT1ZuKG4L._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/51CT1ZuKG4L._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/51CT1ZuKG4L._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/61EKTySQH6L._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/61EKTySQH6L._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/61EKTySQH6L._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/61Kl1PvggwL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/61Kl1PvggwL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/61Kl1PvggwL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/61QHaRQaWEL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/61QHaRQaWEL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/61QHaRQaWEL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/61VUqvQS44L._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/61VUqvQS44L._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/61VUqvQS44L._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/81E5GtRyLDL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/81E5GtRyLDL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/81E5GtRyLDL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B078MGY2CS,B078MGY2CS,AE25RC7ZIRPKUYAR7VFTR6U2PNKQ,1655316883335,0,True,Not as described
39850,2.0,Struggled for two weeks before I got it to fit....,"Pay more for an actual filter bypass that fits. It took two weeks of two of us struggling to make this fit. I was just getting to the end of the return window and decided to give it one more try.<br /><br />You have to push up extremely hard while turning the filter into place. Because the filter components are also plastic, it feels as if you are going to break the filter head/spigot thing right off the fridge wall as you are turning it into place. You have to turn the bypass filter a full 90 degrees to get it to engage. (I took a photo of the correct position).<br /><br />Seriously, now i’m afraid that if this stops working, i’ll never get it back out without breaking the fridge...","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61wDg6YcW4L._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61wDg6YcW4L._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61wDg6YcW4L.jpg', 'attachment_type': 'IMAGE'}]",B07Q12L9BC,B07Q12L9BC,AFIM3KOLIANPZF3QTLPRF4SLQJGQ,1562420331885,1,True,Not as described
